filename,image_path,mask_path,width,height,channels,polyp_pixels,total_pixels,area_pct,size_bucket
482.png,Data/CVC-ClinicDB/images/482.png,Data/CVC-ClinicDB/masks/482.png,384,288,3,21633,110592,19.5611,Medium
483.png,Data/CVC-ClinicDB/images/483.png,Data/CVC-ClinicDB/masks/483.png,384,288,3,22022,110592,19.9128,Medium
484.png,Data/CVC-ClinicDB/images/484.png,Data/CVC-ClinicDB/masks/484.png,384,288,3,18480,110592,16.7101,Medium
485.png,Data/CVC-ClinicDB/images/485.png,Data/CVC-ClinicDB/masks/485.png,384,288,3,14551,110592,13.1574,Medium
486.png,Data/CVC-ClinicDB/images/486.png,Data/CVC-ClinicDB/masks/486.png,384,288,3,5709,110592,5.1622,Medium
487.png,Data/CVC-ClinicDB/images/487.png,Data/CVC-ClinicDB/masks/487.png,384,288,3,11517,110592,10.414,Medium
488.png,Data/CVC-ClinicDB/images/488.png,Data/CVC-ClinicDB/masks/488.png,384,288,3,11974,110592,10.8272,Medium
489.png,Data/CVC-ClinicDB/images/489.png,Data/CVC-ClinicDB/masks/489.png,384,288,3,32065,110592,28.994,Large
49.png,Data/CVC-ClinicDB/images/49.png,Data/CVC-ClinicDB/masks/49.png,384,288,3,8882,110592,8.0313,Medium
490.png,Data/CVC-ClinicDB/images/490.png,Data/CVC-ClinicDB/masks/490.png,384,288,3,54148,110592,48.962,Large
491.png,Data/CVC-ClinicDB/images/491.png,Data/CVC-ClinicDB/masks/491.png,384,288,3,20733,110592,18.7473,Medium
492.png,Data/CVC-ClinicDB/images/492.png,Data/CVC-ClinicDB/masks/492.png,384,288,3,22665,110592,20.4942,Large
493.png,Data/CVC-ClinicDB/images/493.png,Data/CVC-ClinicDB/masks/493.png,384,288,3,20898,110592,18.8965,Medium
494.png,Data/CVC-ClinicDB/images/494.png,Data/CVC-ClinicDB/masks/494.png,384,288,3,17980,110592,16.258,Medium
495.png,Data/CVC-ClinicDB/images/495.png,Data/CVC-ClinicDB/masks/495.png,384,288,3,20607,110592,18.6334,Medium
496.png,Data/CVC-ClinicDB/images/496.png,Data/CVC-ClinicDB/masks/496.png,384,288,3,18881,110592,17.0727,Medium
497.png,Data/CVC-ClinicDB/images/497.png,Data/CVC-ClinicDB/masks/497.png,384,288,3,39545,110592,35.7576,Large
498.png,Data/CVC-ClinicDB/images/498.png,Data/CVC-ClinicDB/masks/498.png,384,288,3,28690,110592,25.9422,Large
499.png,Data/CVC-ClinicDB/images/499.png,Data/CVC-ClinicDB/masks/499.png,384,288,3,26694,110592,24.1374,Large
5.png,Data/CVC-ClinicDB/images/5.png,Data/CVC-ClinicDB/masks/5.png,384,288,3,18721,110592,16.928,Medium
50.png,Data/CVC-ClinicDB/images/50.png,Data/CVC-ClinicDB/masks/50.png,384,288,3,2944,110592,2.662,Small
500.png,Data/CVC-ClinicDB/images/500.png,Data/CVC-ClinicDB/masks/500.png,384,288,3,14733,110592,13.3219,Medium
501.png,Data/CVC-ClinicDB/images/501.png,Data/CVC-ClinicDB/masks/501.png,384,288,3,16924,110592,15.3031,Medium
502.png,Data/CVC-ClinicDB/images/502.png,Data/CVC-ClinicDB/masks/502.png,384,288,3,19603,110592,17.7255,Medium
503.png,Data/CVC-ClinicDB/images/503.png,Data/CVC-ClinicDB/masks/503.png,384,288,3,22955,110592,20.7565,Large
504.png,Data/CVC-ClinicDB/images/504.png,Data/CVC-ClinicDB/masks/504.png,384,288,3,10090,110592,9.1236,Medium
505.png,Data/CVC-ClinicDB/images/505.png,Data/CVC-ClinicDB/masks/505.png,384,288,3,15216,110592,13.7587,Medium
506.png,Data/CVC-ClinicDB/images/506.png,Data/CVC-ClinicDB/masks/506.png,384,288,3,44695,110592,40.4143,Large
507.png,Data/CVC-ClinicDB/images/507.png,Data/CVC-ClinicDB/masks/507.png,384,288,3,41092,110592,37.1564,Large
508.png,Data/CVC-ClinicDB/images/508.png,Data/CVC-ClinicDB/masks/508.png,384,288,3,16435,110592,14.8609,Medium
509.png,Data/CVC-ClinicDB/images/509.png,Data/CVC-ClinicDB/masks/509.png,384,288,3,12498,110592,11.301,Medium
51.png,Data/CVC-ClinicDB/images/51.png,Data/CVC-ClinicDB/masks/51.png,384,288,3,1081,110592,0.9775,Small
510.png,Data/CVC-ClinicDB/images/510.png,Data/CVC-ClinicDB/masks/510.png,384,288,3,11543,110592,10.4375,Medium
511.png,Data/CVC-ClinicDB/images/511.png,Data/CVC-ClinicDB/masks/511.png,384,288,3,6983,110592,6.3142,Medium
512.png,Data/CVC-ClinicDB/images/512.png,Data/CVC-ClinicDB/masks/512.png,384,288,3,6611,110592,5.9778,Medium
513.png,Data/CVC-ClinicDB/images/513.png,Data/CVC-ClinicDB/masks/513.png,384,288,3,7785,110592,7.0394,Medium
514.png,Data/CVC-ClinicDB/images/514.png,Data/CVC-ClinicDB/masks/514.png,384,288,3,10401,110592,9.4048,Medium
515.png,Data/CVC-ClinicDB/images/515.png,Data/CVC-ClinicDB/masks/515.png,384,288,3,8534,110592,7.7167,Medium
516.png,Data/CVC-ClinicDB/images/516.png,Data/CVC-ClinicDB/masks/516.png,384,288,3,13278,110592,12.0063,Medium
517.png,Data/CVC-ClinicDB/images/517.png,Data/CVC-ClinicDB/masks/517.png,384,288,3,8382,110592,7.5792,Medium
518.png,Data/CVC-ClinicDB/images/518.png,Data/CVC-ClinicDB/masks/518.png,384,288,3,6944,110592,6.2789,Medium
519.png,Data/CVC-ClinicDB/images/519.png,Data/CVC-ClinicDB/masks/519.png,384,288,3,17452,110592,15.7805,Medium
52.png,Data/CVC-ClinicDB/images/52.png,Data/CVC-ClinicDB/masks/52.png,384,288,3,1050,110592,0.9494,Small
520.png,Data/CVC-ClinicDB/images/520.png,Data/CVC-ClinicDB/masks/520.png,384,288,3,21827,110592,19.7365,Medium
521.png,Data/CVC-ClinicDB/images/521.png,Data/CVC-ClinicDB/masks/521.png,384,288,3,10150,110592,9.1779,Medium
522.png,Data/CVC-ClinicDB/images/522.png,Data/CVC-ClinicDB/masks/522.png,384,288,3,7477,110592,6.7609,Medium
523.png,Data/CVC-ClinicDB/images/523.png,Data/CVC-ClinicDB/masks/523.png,384,288,3,4861,110592,4.3954,Small
524.png,Data/CVC-ClinicDB/images/524.png,Data/CVC-ClinicDB/masks/524.png,384,288,3,19764,110592,17.8711,Medium
525.png,Data/CVC-ClinicDB/images/525.png,Data/CVC-ClinicDB/masks/525.png,384,288,3,10932,110592,9.885,Medium
526.png,Data/CVC-ClinicDB/images/526.png,Data/CVC-ClinicDB/masks/526.png,384,288,3,8567,110592,7.7465,Medium
527.png,Data/CVC-ClinicDB/images/527.png,Data/CVC-ClinicDB/masks/527.png,384,288,3,8483,110592,7.6705,Medium
528.png,Data/CVC-ClinicDB/images/528.png,Data/CVC-ClinicDB/masks/528.png,384,288,3,10623,110592,9.6056,Medium
529.png,Data/CVC-ClinicDB/images/529.png,Data/CVC-ClinicDB/masks/529.png,384,288,3,2610,110592,2.36,Small
53.png,Data/CVC-ClinicDB/images/53.png,Data/CVC-ClinicDB/masks/53.png,384,288,3,819,110592,0.7406,Small
530.png,Data/CVC-ClinicDB/images/530.png,Data/CVC-ClinicDB/masks/530.png,384,288,3,2533,110592,2.2904,Small
531.png,Data/CVC-ClinicDB/images/531.png,Data/CVC-ClinicDB/masks/531.png,384,288,3,2916,110592,2.6367,Small
532.png,Data/CVC-ClinicDB/images/532.png,Data/CVC-ClinicDB/masks/532.png,384,288,3,3527,110592,3.1892,Small
533.png,Data/CVC-ClinicDB/images/533.png,Data/CVC-ClinicDB/masks/533.png,384,288,3,4749,110592,4.2942,Small
534.png,Data/CVC-ClinicDB/images/534.png,Data/CVC-ClinicDB/masks/534.png,384,288,3,6125,110592,5.5384,Medium
535.png,Data/CVC-ClinicDB/images/535.png,Data/CVC-ClinicDB/masks/535.png,384,288,3,6495,110592,5.8729,Medium
536.png,Data/CVC-ClinicDB/images/536.png,Data/CVC-ClinicDB/masks/536.png,384,288,3,6836,110592,6.1813,Medium
537.png,Data/CVC-ClinicDB/images/537.png,Data/CVC-ClinicDB/masks/537.png,384,288,3,4375,110592,3.956,Small
538.png,Data/CVC-ClinicDB/images/538.png,Data/CVC-ClinicDB/masks/538.png,384,288,3,4543,110592,4.1079,Small
539.png,Data/CVC-ClinicDB/images/539.png,Data/CVC-ClinicDB/masks/539.png,384,288,3,7401,110592,6.6922,Medium
54.png,Data/CVC-ClinicDB/images/54.png,Data/CVC-ClinicDB/masks/54.png,384,288,3,444,110592,0.4015,Small
540.png,Data/CVC-ClinicDB/images/540.png,Data/CVC-ClinicDB/masks/540.png,384,288,3,13663,110592,12.3544,Medium
541.png,Data/CVC-ClinicDB/images/541.png,Data/CVC-ClinicDB/masks/541.png,384,288,3,5464,110592,4.9407,Small
542.png,Data/CVC-ClinicDB/images/542.png,Data/CVC-ClinicDB/masks/542.png,384,288,3,6357,110592,5.7482,Medium
543.png,Data/CVC-ClinicDB/images/543.png,Data/CVC-ClinicDB/masks/543.png,384,288,3,9204,110592,8.3225,Medium
544.png,Data/CVC-ClinicDB/images/544.png,Data/CVC-ClinicDB/masks/544.png,384,288,3,14066,110592,12.7188,Medium
545.png,Data/CVC-ClinicDB/images/545.png,Data/CVC-ClinicDB/masks/545.png,384,288,3,6278,110592,5.6767,Medium
546.png,Data/CVC-ClinicDB/images/546.png,Data/CVC-ClinicDB/masks/546.png,384,288,3,6015,110592,5.4389,Medium
547.png,Data/CVC-ClinicDB/images/547.png,Data/CVC-ClinicDB/masks/547.png,384,288,3,4815,110592,4.3538,Small
548.png,Data/CVC-ClinicDB/images/548.png,Data/CVC-ClinicDB/masks/548.png,384,288,3,6470,110592,5.8503,Medium
549.png,Data/CVC-ClinicDB/images/549.png,Data/CVC-ClinicDB/masks/549.png,384,288,3,1997,110592,1.8057,Small
55.png,Data/CVC-ClinicDB/images/55.png,Data/CVC-ClinicDB/masks/55.png,384,288,3,665,110592,0.6013,Small
550.png,Data/CVC-ClinicDB/images/550.png,Data/CVC-ClinicDB/masks/550.png,384,288,3,6128,110592,5.5411,Medium
551.png,Data/CVC-ClinicDB/images/551.png,Data/CVC-ClinicDB/masks/551.png,384,288,3,6183,110592,5.5908,Medium
552.png,Data/CVC-ClinicDB/images/552.png,Data/CVC-ClinicDB/masks/552.png,384,288,3,6227,110592,5.6306,Medium
553.png,Data/CVC-ClinicDB/images/553.png,Data/CVC-ClinicDB/masks/553.png,384,288,3,7892,110592,7.1361,Medium
554.png,Data/CVC-ClinicDB/images/554.png,Data/CVC-ClinicDB/masks/554.png,384,288,3,8842,110592,7.9952,Medium
555.png,Data/CVC-ClinicDB/images/555.png,Data/CVC-ClinicDB/masks/555.png,384,288,3,7360,110592,6.6551,Medium
556.png,Data/CVC-ClinicDB/images/556.png,Data/CVC-ClinicDB/masks/556.png,384,288,3,7171,110592,6.4842,Medium
557.png,Data/CVC-ClinicDB/images/557.png,Data/CVC-ClinicDB/masks/557.png,384,288,3,5809,110592,5.2526,Medium
558.png,Data/CVC-ClinicDB/images/558.png,Data/CVC-ClinicDB/masks/558.png,384,288,3,5707,110592,5.1604,Medium
559.png,Data/CVC-ClinicDB/images/559.png,Data/CVC-ClinicDB/masks/559.png,384,288,3,373,110592,0.3373,Small
56.png,Data/CVC-ClinicDB/images/56.png,Data/CVC-ClinicDB/masks/56.png,384,288,3,2826,110592,2.5553,Small
560.png,Data/CVC-ClinicDB/images/560.png,Data/CVC-ClinicDB/masks/560.png,384,288,3,3950,110592,3.5717,Small
561.png,Data/CVC-ClinicDB/images/561.png,Data/CVC-ClinicDB/masks/561.png,384,288,3,5728,110592,5.1794,Medium
562.png,Data/CVC-ClinicDB/images/562.png,Data/CVC-ClinicDB/masks/562.png,384,288,3,7102,110592,6.4218,Medium
563.png,Data/CVC-ClinicDB/images/563.png,Data/CVC-ClinicDB/masks/563.png,384,288,3,12350,110592,11.1672,Medium
564.png,Data/CVC-ClinicDB/images/564.png,Data/CVC-ClinicDB/masks/564.png,384,288,3,13382,110592,12.1003,Medium
565.png,Data/CVC-ClinicDB/images/565.png,Data/CVC-ClinicDB/masks/565.png,384,288,3,9380,110592,8.4816,Medium
566.png,Data/CVC-ClinicDB/images/566.png,Data/CVC-ClinicDB/masks/566.png,384,288,3,3472,110592,3.1395,Small
567.png,Data/CVC-ClinicDB/images/567.png,Data/CVC-ClinicDB/masks/567.png,384,288,3,3626,110592,3.2787,Small
568.png,Data/CVC-ClinicDB/images/568.png,Data/CVC-ClinicDB/masks/568.png,384,288,3,1355,110592,1.2252,Small
569.png,Data/CVC-ClinicDB/images/569.png,Data/CVC-ClinicDB/masks/569.png,384,288,3,2541,110592,2.2976,Small
57.png,Data/CVC-ClinicDB/images/57.png,Data/CVC-ClinicDB/masks/57.png,384,288,3,1354,110592,1.2243,Small
570.png,Data/CVC-ClinicDB/images/570.png,Data/CVC-ClinicDB/masks/570.png,384,288,3,2003,110592,1.8112,Small
571.png,Data/CVC-ClinicDB/images/571.png,Data/CVC-ClinicDB/masks/571.png,384,288,3,4138,110592,3.7417,Small
572.png,Data/CVC-ClinicDB/images/572.png,Data/CVC-ClinicDB/masks/572.png,384,288,3,4436,110592,4.0111,Small
573.png,Data/CVC-ClinicDB/images/573.png,Data/CVC-ClinicDB/masks/573.png,384,288,3,2464,110592,2.228,Small
574.png,Data/CVC-ClinicDB/images/574.png,Data/CVC-ClinicDB/masks/574.png,384,288,3,2261,110592,2.0445,Small
575.png,Data/CVC-ClinicDB/images/575.png,Data/CVC-ClinicDB/masks/575.png,384,288,3,4564,110592,4.1269,Small
576.png,Data/CVC-ClinicDB/images/576.png,Data/CVC-ClinicDB/masks/576.png,384,288,3,5649,110592,5.108,Medium
577.png,Data/CVC-ClinicDB/images/577.png,Data/CVC-ClinicDB/masks/577.png,384,288,3,5574,110592,5.0401,Medium
578.png,Data/CVC-ClinicDB/images/578.png,Data/CVC-ClinicDB/masks/578.png,384,288,3,5522,110592,4.9931,Small
579.png,Data/CVC-ClinicDB/images/579.png,Data/CVC-ClinicDB/masks/579.png,384,288,3,12943,110592,11.7034,Medium
58.png,Data/CVC-ClinicDB/images/58.png,Data/CVC-ClinicDB/masks/58.png,384,288,3,1341,110592,1.2126,Small
580.png,Data/CVC-ClinicDB/images/580.png,Data/CVC-ClinicDB/masks/580.png,384,288,3,15644,110592,14.1457,Medium
581.png,Data/CVC-ClinicDB/images/581.png,Data/CVC-ClinicDB/masks/581.png,384,288,3,18509,110592,16.7363,Medium
582.png,Data/CVC-ClinicDB/images/582.png,Data/CVC-ClinicDB/masks/582.png,384,288,3,8713,110592,7.8785,Medium
583.png,Data/CVC-ClinicDB/images/583.png,Data/CVC-ClinicDB/masks/583.png,384,288,3,5130,110592,4.6387,Small
584.png,Data/CVC-ClinicDB/images/584.png,Data/CVC-ClinicDB/masks/584.png,384,288,3,3078,110592,2.7832,Small
585.png,Data/CVC-ClinicDB/images/585.png,Data/CVC-ClinicDB/masks/585.png,384,288,3,2417,110592,2.1855,Small
586.png,Data/CVC-ClinicDB/images/586.png,Data/CVC-ClinicDB/masks/586.png,384,288,3,4440,110592,4.0148,Small
587.png,Data/CVC-ClinicDB/images/587.png,Data/CVC-ClinicDB/masks/587.png,384,288,3,2559,110592,2.3139,Small
588.png,Data/CVC-ClinicDB/images/588.png,Data/CVC-ClinicDB/masks/588.png,384,288,3,2184,110592,1.9748,Small
589.png,Data/CVC-ClinicDB/images/589.png,Data/CVC-ClinicDB/masks/589.png,384,288,3,2450,110592,2.2154,Small
59.png,Data/CVC-ClinicDB/images/59.png,Data/CVC-ClinicDB/masks/59.png,384,288,3,1155,110592,1.0444,Small
590.png,Data/CVC-ClinicDB/images/590.png,Data/CVC-ClinicDB/masks/590.png,384,288,3,2147,110592,1.9414,Small
591.png,Data/CVC-ClinicDB/images/591.png,Data/CVC-ClinicDB/masks/591.png,384,288,3,1963,110592,1.775,Small
592.png,Data/CVC-ClinicDB/images/592.png,Data/CVC-ClinicDB/masks/592.png,384,288,3,4798,110592,4.3385,Small
593.png,Data/CVC-ClinicDB/images/593.png,Data/CVC-ClinicDB/masks/593.png,384,288,3,4523,110592,4.0898,Small
594.png,Data/CVC-ClinicDB/images/594.png,Data/CVC-ClinicDB/masks/594.png,384,288,3,4399,110592,3.9777,Small
595.png,Data/CVC-ClinicDB/images/595.png,Data/CVC-ClinicDB/masks/595.png,384,288,3,2816,110592,2.5463,Small
596.png,Data/CVC-ClinicDB/images/596.png,Data/CVC-ClinicDB/masks/596.png,384,288,3,2101,110592,1.8998,Small
597.png,Data/CVC-ClinicDB/images/597.png,Data/CVC-ClinicDB/masks/597.png,384,288,3,1114,110592,1.0073,Small
598.png,Data/CVC-ClinicDB/images/598.png,Data/CVC-ClinicDB/masks/598.png,384,288,3,2590,110592,2.3419,Small
599.png,Data/CVC-ClinicDB/images/599.png,Data/CVC-ClinicDB/masks/599.png,384,288,3,3690,110592,3.3366,Small
6.png,Data/CVC-ClinicDB/images/6.png,Data/CVC-ClinicDB/masks/6.png,384,288,3,20355,110592,18.4055,Medium
60.png,Data/CVC-ClinicDB/images/60.png,Data/CVC-ClinicDB/masks/60.png,384,288,3,2734,110592,2.4721,Small
600.png,Data/CVC-ClinicDB/images/600.png,Data/CVC-ClinicDB/masks/600.png,384,288,3,8216,110592,7.4291,Medium
601.png,Data/CVC-ClinicDB/images/601.png,Data/CVC-ClinicDB/masks/601.png,384,288,3,5975,110592,5.4027,Medium
602.png,Data/CVC-ClinicDB/images/602.png,Data/CVC-ClinicDB/masks/602.png,384,288,3,6334,110592,5.7274,Medium
603.png,Data/CVC-ClinicDB/images/603.png,Data/CVC-ClinicDB/masks/603.png,384,288,3,7524,110592,6.8034,Medium
604.png,Data/CVC-ClinicDB/images/604.png,Data/CVC-ClinicDB/masks/604.png,384,288,3,6577,110592,5.9471,Medium
605.png,Data/CVC-ClinicDB/images/605.png,Data/CVC-ClinicDB/masks/605.png,384,288,3,2823,110592,2.5526,Small
606.png,Data/CVC-ClinicDB/images/606.png,Data/CVC-ClinicDB/masks/606.png,384,288,3,3496,110592,3.1612,Small
607.png,Data/CVC-ClinicDB/images/607.png,Data/CVC-ClinicDB/masks/607.png,384,288,3,1955,110592,1.7678,Small
608.png,Data/CVC-ClinicDB/images/608.png,Data/CVC-ClinicDB/masks/608.png,384,288,3,2792,110592,2.5246,Small
609.png,Data/CVC-ClinicDB/images/609.png,Data/CVC-ClinicDB/masks/609.png,384,288,3,4095,110592,3.7028,Small
61.png,Data/CVC-ClinicDB/images/61.png,Data/CVC-ClinicDB/masks/61.png,384,288,3,2189,110592,1.9793,Small
610.png,Data/CVC-ClinicDB/images/610.png,Data/CVC-ClinicDB/masks/610.png,384,288,3,4264,110592,3.8556,Small
611.png,Data/CVC-ClinicDB/images/611.png,Data/CVC-ClinicDB/masks/611.png,384,288,3,3978,110592,3.597,Small
612.png,Data/CVC-ClinicDB/images/612.png,Data/CVC-ClinicDB/masks/612.png,384,288,3,2136,110592,1.9314,Small
62.png,Data/CVC-ClinicDB/images/62.png,Data/CVC-ClinicDB/masks/62.png,384,288,3,1391,110592,1.2578,Small
63.png,Data/CVC-ClinicDB/images/63.png,Data/CVC-ClinicDB/masks/63.png,384,288,3,1497,110592,1.3536,Small
64.png,Data/CVC-ClinicDB/images/64.png,Data/CVC-ClinicDB/masks/64.png,384,288,3,1261,110592,1.1402,Small
65.png,Data/CVC-ClinicDB/images/65.png,Data/CVC-ClinicDB/masks/65.png,384,288,3,1368,110592,1.237,Small
66.png,Data/CVC-ClinicDB/images/66.png,Data/CVC-ClinicDB/masks/66.png,384,288,3,1601,110592,1.4477,Small
67.png,Data/CVC-ClinicDB/images/67.png,Data/CVC-ClinicDB/masks/67.png,384,288,3,1715,110592,1.5507,Small
68.png,Data/CVC-ClinicDB/images/68.png,Data/CVC-ClinicDB/masks/68.png,384,288,3,6589,110592,5.9579,Medium
69.png,Data/CVC-ClinicDB/images/69.png,Data/CVC-ClinicDB/masks/69.png,384,288,3,1357,110592,1.227,Small
7.png,Data/CVC-ClinicDB/images/7.png,Data/CVC-ClinicDB/masks/7.png,384,288,3,23387,110592,21.1471,Large
70.png,Data/CVC-ClinicDB/images/70.png,Data/CVC-ClinicDB/masks/70.png,384,288,3,3049,110592,2.757,Small
71.png,Data/CVC-ClinicDB/images/71.png,Data/CVC-ClinicDB/masks/71.png,384,288,3,873,110592,0.7894,Small
72.png,Data/CVC-ClinicDB/images/72.png,Data/CVC-ClinicDB/masks/72.png,384,288,3,2864,110592,2.5897,Small
73.png,Data/CVC-ClinicDB/images/73.png,Data/CVC-ClinicDB/masks/73.png,384,288,3,3117,110592,2.8185,Small
74.png,Data/CVC-ClinicDB/images/74.png,Data/CVC-ClinicDB/masks/74.png,384,288,3,2744,110592,2.4812,Small
75.png,Data/CVC-ClinicDB/images/75.png,Data/CVC-ClinicDB/masks/75.png,384,288,3,2717,110592,2.4568,Small
76.png,Data/CVC-ClinicDB/images/76.png,Data/CVC-ClinicDB/masks/76.png,384,288,3,1910,110592,1.7271,Small
77.png,Data/CVC-ClinicDB/images/77.png,Data/CVC-ClinicDB/masks/77.png,384,288,3,2146,110592,1.9405,Small
78.png,Data/CVC-ClinicDB/images/78.png,Data/CVC-ClinicDB/masks/78.png,384,288,3,1945,110592,1.7587,Small
79.png,Data/CVC-ClinicDB/images/79.png,Data/CVC-ClinicDB/masks/79.png,384,288,3,2031,110592,1.8365,Small
8.png,Data/CVC-ClinicDB/images/8.png,Data/CVC-ClinicDB/masks/8.png,384,288,3,24805,110592,22.4293,Large
80.png,Data/CVC-ClinicDB/images/80.png,Data/CVC-ClinicDB/masks/80.png,384,288,3,1290,110592,1.1664,Small
81.png,Data/CVC-ClinicDB/images/81.png,Data/CVC-ClinicDB/masks/81.png,384,288,3,7399,110592,6.6904,Medium
82.png,Data/CVC-ClinicDB/images/82.png,Data/CVC-ClinicDB/masks/82.png,384,288,3,3625,110592,3.2778,Small
83.png,Data/CVC-ClinicDB/images/83.png,Data/CVC-ClinicDB/masks/83.png,384,288,3,8063,110592,7.2908,Medium
84.png,Data/CVC-ClinicDB/images/84.png,Data/CVC-ClinicDB/masks/84.png,384,288,3,5250,110592,4.7472,Small
85.png,Data/CVC-ClinicDB/images/85.png,Data/CVC-ClinicDB/masks/85.png,384,288,3,5832,110592,5.2734,Medium
86.png,Data/CVC-ClinicDB/images/86.png,Data/CVC-ClinicDB/masks/86.png,384,288,3,6107,110592,5.5221,Medium
87.png,Data/CVC-ClinicDB/images/87.png,Data/CVC-ClinicDB/masks/87.png,384,288,3,6394,110592,5.7816,Medium
88.png,Data/CVC-ClinicDB/images/88.png,Data/CVC-ClinicDB/masks/88.png,384,288,3,4515,110592,4.0826,Small
89.png,Data/CVC-ClinicDB/images/89.png,Data/CVC-ClinicDB/masks/89.png,384,288,3,4856,110592,4.3909,Small
9.png,Data/CVC-ClinicDB/images/9.png,Data/CVC-ClinicDB/masks/9.png,384,288,3,14241,110592,12.8771,Medium
90.png,Data/CVC-ClinicDB/images/90.png,Data/CVC-ClinicDB/masks/90.png,384,288,3,5098,110592,4.6097,Small
91.png,Data/CVC-ClinicDB/images/91.png,Data/CVC-ClinicDB/masks/91.png,384,288,3,4748,110592,4.2933,Small
92.png,Data/CVC-ClinicDB/images/92.png,Data/CVC-ClinicDB/masks/92.png,384,288,3,3957,110592,3.578,Small
93.png,Data/CVC-ClinicDB/images/93.png,Data/CVC-ClinicDB/masks/93.png,384,288,3,3912,110592,3.5373,Small
94.png,Data/CVC-ClinicDB/images/94.png,Data/CVC-ClinicDB/masks/94.png,384,288,3,4437,110592,4.012,Small
95.png,Data/CVC-ClinicDB/images/95.png,Data/CVC-ClinicDB/masks/95.png,384,288,3,4552,110592,4.116,Small
96.png,Data/CVC-ClinicDB/images/96.png,Data/CVC-ClinicDB/masks/96.png,384,288,3,4236,110592,3.8303,Small
97.png,Data/CVC-ClinicDB/images/97.png,Data/CVC-ClinicDB/masks/97.png,384,288,3,3380,110592,3.0563,Small
98.png,Data/CVC-ClinicDB/images/98.png,Data/CVC-ClinicDB/masks/98.png,384,288,3,9920,110592,8.9699,Medium
99.png,Data/CVC-ClinicDB/images/99.png,Data/CVC-ClinicDB/masks/99.png,384,288,3,7304,110592,6.6045,Medium
