filename,image_path,mask_path,width,height,channels,polyp_pixels,total_pixels,area_pct,size_bucket,is_clean_binary
cju2suk42469908015ngmq6f2.jpg,Data/Kvasir-SEG/images/cju2suk42469908015ngmq6f2.jpg,Data/Kvasir-SEG/masks/cju2suk42469908015ngmq6f2.jpg,609,528,3,30310,321552,9.4262,Medium,False
cju2sxf3iqbpv09937iksn8ep.jpg,Data/Kvasir-SEG/images/cju2sxf3iqbpv09937iksn8ep.jpg,Data/Kvasir-SEG/masks/cju2sxf3iqbpv09937iksn8ep.jpg,622,529,3,57668,329038,17.5262,Medium,False
cju2syxa93yw40799x2iuwabz.jpg,Data/Kvasir-SEG/images/cju2syxa93yw40799x2iuwabz.jpg,Data/Kvasir-SEG/masks/cju2syxa93yw40799x2iuwabz.jpg,602,474,3,6105,285348,2.1395,Small,False
cju2t16vuucaq0835xcpsivn2.jpg,Data/Kvasir-SEG/images/cju2t16vuucaq0835xcpsivn2.jpg,Data/Kvasir-SEG/masks/cju2t16vuucaq0835xcpsivn2.jpg,622,531,3,21928,330282,6.6392,Medium,False
cju2t2ivz43i10878zeg8r1br.jpg,Data/Kvasir-SEG/images/cju2t2ivz43i10878zeg8r1br.jpg,Data/Kvasir-SEG/masks/cju2t2ivz43i10878zeg8r1br.jpg,607,528,3,11444,320496,3.5707,Small,False
cju2t3ibkuecr0835o7si16zv.jpg,Data/Kvasir-SEG/images/cju2t3ibkuecr0835o7si16zv.jpg,Data/Kvasir-SEG/masks/cju2t3ibkuecr0835o7si16zv.jpg,613,530,3,12410,324890,3.8198,Small,False
cju2t62nq45jl0799odpufwx6.jpg,Data/Kvasir-SEG/images/cju2t62nq45jl0799odpufwx6.jpg,Data/Kvasir-SEG/masks/cju2t62nq45jl0799odpufwx6.jpg,622,528,3,65669,328416,19.9957,Medium,False
cju2t9tdwuk700835kv0ljmtl.jpg,Data/Kvasir-SEG/images/cju2t9tdwuk700835kv0ljmtl.jpg,Data/Kvasir-SEG/masks/cju2t9tdwuk700835kv0ljmtl.jpg,605,473,3,46632,286165,16.2955,Medium,False
cju2ti1du4idn0878giuozonw.jpg,Data/Kvasir-SEG/images/cju2ti1du4idn0878giuozonw.jpg,Data/Kvasir-SEG/masks/cju2ti1du4idn0878giuozonw.jpg,571,530,3,32335,302630,10.6847,Medium,False
cju2tjrog4jy30878pawyazqc.jpg,Data/Kvasir-SEG/images/cju2tjrog4jy30878pawyazqc.jpg,Data/Kvasir-SEG/masks/cju2tjrog4jy30878pawyazqc.jpg,622,530,3,38702,329660,11.74,Medium,False
cju2top2ruxxy0988p1svx36g.jpg,Data/Kvasir-SEG/images/cju2top2ruxxy0988p1svx36g.jpg,Data/Kvasir-SEG/masks/cju2top2ruxxy0988p1svx36g.jpg,570,530,3,61300,302100,20.2913,Large,False
cju2tpfa5uyx408359datxqqj.jpg,Data/Kvasir-SEG/images/cju2tpfa5uyx408359datxqqj.jpg,Data/Kvasir-SEG/masks/cju2tpfa5uyx408359datxqqj.jpg,622,528,3,33351,328416,10.1551,Medium,False
cju2tqfgw4oat0799rn0g5b2z.jpg,Data/Kvasir-SEG/images/cju2tqfgw4oat0799rn0g5b2z.jpg,Data/Kvasir-SEG/masks/cju2tqfgw4oat0799rn0g5b2z.jpg,614,529,3,39652,324806,12.2079,Medium,False
cju2trbpkv0c00988hxla5dzz.jpg,Data/Kvasir-SEG/images/cju2trbpkv0c00988hxla5dzz.jpg,Data/Kvasir-SEG/masks/cju2trbpkv0c00988hxla5dzz.jpg,610,531,3,57567,323910,17.7725,Medium,False
cju2trtjf4qjd0878a2zle9v9.jpg,Data/Kvasir-SEG/images/cju2trtjf4qjd0878a2zle9v9.jpg,Data/Kvasir-SEG/masks/cju2trtjf4qjd0878a2zle9v9.jpg,598,528,3,9086,315744,2.8776,Small,False
cju2tvrvm53ws0801a0jfjdxg.jpg,Data/Kvasir-SEG/images/cju2tvrvm53ws0801a0jfjdxg.jpg,Data/Kvasir-SEG/masks/cju2tvrvm53ws0801a0jfjdxg.jpg,568,531,3,39947,301608,13.2447,Medium,False
cju2txjfzv60w098839dcimys.jpg,Data/Kvasir-SEG/images/cju2txjfzv60w098839dcimys.jpg,Data/Kvasir-SEG/masks/cju2txjfzv60w098839dcimys.jpg,551,430,3,20875,236930,8.8106,Medium,False
cju2tzypl4wss0799ow05oxb9.jpg,Data/Kvasir-SEG/images/cju2tzypl4wss0799ow05oxb9.jpg,Data/Kvasir-SEG/masks/cju2tzypl4wss0799ow05oxb9.jpg,622,531,3,90028,330282,27.2579,Large,False
cju2u2b9o4zvp08788qb9nqxj.jpg,Data/Kvasir-SEG/images/cju2u2b9o4zvp08788qb9nqxj.jpg,Data/Kvasir-SEG/masks/cju2u2b9o4zvp08788qb9nqxj.jpg,564,527,3,71734,297228,24.1343,Large,False
cju2u4pymvc720988wsxrmi84.jpg,Data/Kvasir-SEG/images/cju2u4pymvc720988wsxrmi84.jpg,Data/Kvasir-SEG/masks/cju2u4pymvc720988wsxrmi84.jpg,541,530,3,89358,286730,31.1645,Large,False
cju2u73dj53oz0878486k8k4b.jpg,Data/Kvasir-SEG/images/cju2u73dj53oz0878486k8k4b.jpg,Data/Kvasir-SEG/masks/cju2u73dj53oz0878486k8k4b.jpg,524,529,3,38697,277196,13.9602,Medium,False
cju2ueb6j5ado0878vf5md13o.jpg,Data/Kvasir-SEG/images/cju2ueb6j5ado0878vf5md13o.jpg,Data/Kvasir-SEG/masks/cju2ueb6j5ado0878vf5md13o.jpg,1348,1070,3,140644,1442360,9.751,Medium,False
cju2ulk385h170799rlklxob0.jpg,Data/Kvasir-SEG/images/cju2ulk385h170799rlklxob0.jpg,Data/Kvasir-SEG/masks/cju2ulk385h170799rlklxob0.jpg,596,528,3,101641,314688,32.299,Large,False
cju2uokeg5jm20799xwgsyz89.jpg,Data/Kvasir-SEG/images/cju2uokeg5jm20799xwgsyz89.jpg,Data/Kvasir-SEG/masks/cju2uokeg5jm20799xwgsyz89.jpg,570,530,3,94186,302100,31.1771,Large,False
cju2upu4evw7g08358guwozxv.jpg,Data/Kvasir-SEG/images/cju2upu4evw7g08358guwozxv.jpg,Data/Kvasir-SEG/masks/cju2upu4evw7g08358guwozxv.jpg,616,528,3,16449,325248,5.0574,Medium,False
cju2urqpwvxw70835rvndvtsi.jpg,Data/Kvasir-SEG/images/cju2urqpwvxw70835rvndvtsi.jpg,Data/Kvasir-SEG/masks/cju2urqpwvxw70835rvndvtsi.jpg,626,474,3,9321,296724,3.1413,Small,False
cju2uwz9f5yf1085506cfamfx.jpg,Data/Kvasir-SEG/images/cju2uwz9f5yf1085506cfamfx.jpg,Data/Kvasir-SEG/masks/cju2uwz9f5yf1085506cfamfx.jpg,1220,1011,3,323819,1233420,26.2537,Large,False
cju2uy8ox62jo0801g88hh42z.jpg,Data/Kvasir-SEG/images/cju2uy8ox62jo0801g88hh42z.jpg,Data/Kvasir-SEG/masks/cju2uy8ox62jo0801g88hh42z.jpg,622,528,3,21016,328416,6.3992,Medium,False
cju2uzabhs6er0993x3aaf87p.jpg,Data/Kvasir-SEG/images/cju2uzabhs6er0993x3aaf87p.jpg,Data/Kvasir-SEG/masks/cju2uzabhs6er0993x3aaf87p.jpg,612,528,3,32699,323136,10.1193,Medium,False
cju2wtwj87kys0855kx6mddzw.jpg,Data/Kvasir-SEG/images/cju2wtwj87kys0855kx6mddzw.jpg,Data/Kvasir-SEG/masks/cju2wtwj87kys0855kx6mddzw.jpg,626,547,3,140881,342422,41.1425,Large,False
cju2wve9v7esz0878mxsdcy04.jpg,Data/Kvasir-SEG/images/cju2wve9v7esz0878mxsdcy04.jpg,Data/Kvasir-SEG/masks/cju2wve9v7esz0878mxsdcy04.jpg,620,529,3,18016,327980,5.493,Medium,False
cju2wx0gh7fpz0878wwyd9ep8.jpg,Data/Kvasir-SEG/images/cju2wx0gh7fpz0878wwyd9ep8.jpg,Data/Kvasir-SEG/masks/cju2wx0gh7fpz0878wwyd9ep8.jpg,616,529,3,19242,325864,5.9049,Medium,False
cju2wxv0hxs2f09884w48v8fi.jpg,Data/Kvasir-SEG/images/cju2wxv0hxs2f09884w48v8fi.jpg,Data/Kvasir-SEG/masks/cju2wxv0hxs2f09884w48v8fi.jpg,622,529,3,5619,329038,1.7077,Small,False
cju2wzu8wxtgu09880ku9x1pg.jpg,Data/Kvasir-SEG/images/cju2wzu8wxtgu09880ku9x1pg.jpg,Data/Kvasir-SEG/masks/cju2wzu8wxtgu09880ku9x1pg.jpg,622,529,3,52373,329038,15.917,Medium,False
cju2x7vw87mu30878hye2ca0m.jpg,Data/Kvasir-SEG/images/cju2x7vw87mu30878hye2ca0m.jpg,Data/Kvasir-SEG/masks/cju2x7vw87mu30878hye2ca0m.jpg,1348,1070,3,291968,1442360,20.2424,Large,False
cju2xa3i4y0160988i679zsqd.jpg,Data/Kvasir-SEG/images/cju2xa3i4y0160988i679zsqd.jpg,Data/Kvasir-SEG/masks/cju2xa3i4y0160988i679zsqd.jpg,619,528,3,34454,326832,10.5418,Medium,False
cju2xbk0080y80801eghyddi2.jpg,Data/Kvasir-SEG/images/cju2xbk0080y80801eghyddi2.jpg,Data/Kvasir-SEG/masks/cju2xbk0080y80801eghyddi2.jpg,621,529,3,24426,328509,7.4354,Medium,False
cju2xd75m82720801q4s4ik3n.jpg,Data/Kvasir-SEG/images/cju2xd75m82720801q4s4ik3n.jpg,Data/Kvasir-SEG/masks/cju2xd75m82720801q4s4ik3n.jpg,1220,1011,3,138066,1233420,11.1938,Medium,False
cju2xf8e5y2wm08359vcgk09b.jpg,Data/Kvasir-SEG/images/cju2xf8e5y2wm08359vcgk09b.jpg,Data/Kvasir-SEG/masks/cju2xf8e5y2wm08359vcgk09b.jpg,571,530,3,106450,302630,35.175,Large,False
cju2xjz2ju8pe0993ysv9wg17.jpg,Data/Kvasir-SEG/images/cju2xjz2ju8pe0993ysv9wg17.jpg,Data/Kvasir-SEG/masks/cju2xjz2ju8pe0993ysv9wg17.jpg,593,530,3,48716,314290,15.5003,Medium,False
cju2xlcqxy9c60988vjacdznb.jpg,Data/Kvasir-SEG/images/cju2xlcqxy9c60988vjacdznb.jpg,Data/Kvasir-SEG/masks/cju2xlcqxy9c60988vjacdznb.jpg,621,529,3,61481,328509,18.7152,Medium,False
cju2xs6na81t20878pt6nkfip.jpg,Data/Kvasir-SEG/images/cju2xs6na81t20878pt6nkfip.jpg,Data/Kvasir-SEG/masks/cju2xs6na81t20878pt6nkfip.jpg,570,531,3,71271,302670,23.5474,Large,False
cju2xwm1s84l50799i60mq0pu.jpg,Data/Kvasir-SEG/images/cju2xwm1s84l50799i60mq0pu.jpg,Data/Kvasir-SEG/masks/cju2xwm1s84l50799i60mq0pu.jpg,626,547,3,15824,342422,4.6212,Small,False
cju2xyd9vyi7m098831qcucse.jpg,Data/Kvasir-SEG/images/cju2xyd9vyi7m098831qcucse.jpg,Data/Kvasir-SEG/masks/cju2xyd9vyi7m098831qcucse.jpg,622,528,3,73178,328416,22.2821,Large,False
cju2y0z6g87p10878fpk5d3rq.jpg,Data/Kvasir-SEG/images/cju2y0z6g87p10878fpk5d3rq.jpg,Data/Kvasir-SEG/masks/cju2y0z6g87p10878fpk5d3rq.jpg,554,530,3,68694,293620,23.3955,Large,False
cju2y26c588bo07993ksd8eoz.jpg,Data/Kvasir-SEG/images/cju2y26c588bo07993ksd8eoz.jpg,Data/Kvasir-SEG/masks/cju2y26c588bo07993ksd8eoz.jpg,621,530,3,24203,329130,7.3536,Medium,False
cju2y40d8ulqo0993q0adtgtb.jpg,Data/Kvasir-SEG/images/cju2y40d8ulqo0993q0adtgtb.jpg,Data/Kvasir-SEG/masks/cju2y40d8ulqo0993q0adtgtb.jpg,617,529,3,43504,326393,13.3287,Medium,False
cju2y5zas8m7f0801d34g5owq.jpg,Data/Kvasir-SEG/images/cju2y5zas8m7f0801d34g5owq.jpg,Data/Kvasir-SEG/masks/cju2y5zas8m7f0801d34g5owq.jpg,586,479,3,76227,280694,27.1566,Large,False
cju2y8s56ymqr083541ggdsml.jpg,Data/Kvasir-SEG/images/cju2y8s56ymqr083541ggdsml.jpg,Data/Kvasir-SEG/masks/cju2y8s56ymqr083541ggdsml.jpg,615,530,3,30253,325950,9.2815,Medium,False
cju2yb31a8e8u0878wdashg7o.jpg,Data/Kvasir-SEG/images/cju2yb31a8e8u0878wdashg7o.jpg,Data/Kvasir-SEG/masks/cju2yb31a8e8u0878wdashg7o.jpg,621,531,3,56710,329751,17.1978,Medium,False
cju2ycp1u8g2r0799jslnp7cz.jpg,Data/Kvasir-SEG/images/cju2ycp1u8g2r0799jslnp7cz.jpg,Data/Kvasir-SEG/masks/cju2ycp1u8g2r0799jslnp7cz.jpg,617,531,3,33409,327627,10.1973,Medium,False
cju2yg5ht8i4p087800js8hp4.jpg,Data/Kvasir-SEG/images/cju2yg5ht8i4p087800js8hp4.jpg,Data/Kvasir-SEG/masks/cju2yg5ht8i4p087800js8hp4.jpg,626,546,3,59278,341796,17.3431,Medium,False
cju2yi9tz8vky0801yqip0xyl.jpg,Data/Kvasir-SEG/images/cju2yi9tz8vky0801yqip0xyl.jpg,Data/Kvasir-SEG/masks/cju2yi9tz8vky0801yqip0xyl.jpg,616,528,3,85142,325248,26.1776,Large,False
cju2yljr0yzhw0988ecf271ly.jpg,Data/Kvasir-SEG/images/cju2yljr0yzhw0988ecf271ly.jpg,Data/Kvasir-SEG/masks/cju2yljr0yzhw0988ecf271ly.jpg,1220,1009,3,278666,1230980,22.6377,Large,False
cju2yo1j1v0qz09934o0e683p.jpg,Data/Kvasir-SEG/images/cju2yo1j1v0qz09934o0e683p.jpg,Data/Kvasir-SEG/masks/cju2yo1j1v0qz09934o0e683p.jpg,626,546,3,104575,341796,30.5957,Large,False
cju2ysg748ru80878sp6j0gm0.jpg,Data/Kvasir-SEG/images/cju2ysg748ru80878sp6j0gm0.jpg,Data/Kvasir-SEG/masks/cju2ysg748ru80878sp6j0gm0.jpg,572,547,3,95404,312884,30.4918,Large,False
cju2yv4imv6cz099314jveiib.jpg,Data/Kvasir-SEG/images/cju2yv4imv6cz099314jveiib.jpg,Data/Kvasir-SEG/masks/cju2yv4imv6cz099314jveiib.jpg,621,529,3,36147,328509,11.0034,Medium,False
cju2yw4s7z7p20988lmf2gdgd.jpg,Data/Kvasir-SEG/images/cju2yw4s7z7p20988lmf2gdgd.jpg,Data/Kvasir-SEG/masks/cju2yw4s7z7p20988lmf2gdgd.jpg,571,530,3,23323,302630,7.7068,Medium,False
cju2yyhsp933j0855hp32e012.jpg,Data/Kvasir-SEG/images/cju2yyhsp933j0855hp32e012.jpg,Data/Kvasir-SEG/masks/cju2yyhsp933j0855hp32e012.jpg,593,435,3,51475,257955,19.955,Medium,False
cju2z1nxlzaj40835wj81s1iy.jpg,Data/Kvasir-SEG/images/cju2z1nxlzaj40835wj81s1iy.jpg,Data/Kvasir-SEG/masks/cju2z1nxlzaj40835wj81s1iy.jpg,622,531,3,72916,330282,22.0769,Large,False
cju2z2x3nvd3c099350zgty7w.jpg,Data/Kvasir-SEG/images/cju2z2x3nvd3c099350zgty7w.jpg,Data/Kvasir-SEG/masks/cju2z2x3nvd3c099350zgty7w.jpg,553,530,3,19217,293090,6.5567,Medium,False
cju2z45kuzf6d0988nz2c819m.jpg,Data/Kvasir-SEG/images/cju2z45kuzf6d0988nz2c819m.jpg,Data/Kvasir-SEG/masks/cju2z45kuzf6d0988nz2c819m.jpg,562,529,3,10249,297298,3.4474,Small,False
cju2z6ez69g4u0801qwt088lw.jpg,Data/Kvasir-SEG/images/cju2z6ez69g4u0801qwt088lw.jpg,Data/Kvasir-SEG/masks/cju2z6ez69g4u0801qwt088lw.jpg,626,538,3,103070,336788,30.6038,Large,False
cju2z9vlp9j0w0801oag91sy9.jpg,Data/Kvasir-SEG/images/cju2z9vlp9j0w0801oag91sy9.jpg,Data/Kvasir-SEG/masks/cju2z9vlp9j0w0801oag91sy9.jpg,622,531,3,22387,330282,6.7781,Medium,False
cju2zblxw9848087853csbrx1.jpg,Data/Kvasir-SEG/images/cju2zblxw9848087853csbrx1.jpg,Data/Kvasir-SEG/masks/cju2zblxw9848087853csbrx1.jpg,586,530,3,28730,310580,9.2504,Medium,False
cju2zdhsczmn50988z64qwg2q.jpg,Data/Kvasir-SEG/images/cju2zdhsczmn50988z64qwg2q.jpg,Data/Kvasir-SEG/masks/cju2zdhsczmn50988z64qwg2q.jpg,598,530,3,44269,316940,13.9676,Medium,False
cju2zdvjn9h7r08553cp4eed5.jpg,Data/Kvasir-SEG/images/cju2zdvjn9h7r08553cp4eed5.jpg,Data/Kvasir-SEG/masks/cju2zdvjn9h7r08553cp4eed5.jpg,401,415,3,10272,166415,6.1725,Medium,False
cju2zgbj9zmrw0835nnlzxj4c.jpg,Data/Kvasir-SEG/images/cju2zgbj9zmrw0835nnlzxj4c.jpg,Data/Kvasir-SEG/masks/cju2zgbj9zmrw0835nnlzxj4c.jpg,623,528,3,102070,328944,31.0296,Large,False
cju2zi4l09f5807991s8do2b2.jpg,Data/Kvasir-SEG/images/cju2zi4l09f5807991s8do2b2.jpg,Data/Kvasir-SEG/masks/cju2zi4l09f5807991s8do2b2.jpg,622,530,3,33497,329660,10.1611,Medium,False
cju2zjcvj9qma0801dk71hhi0.jpg,Data/Kvasir-SEG/images/cju2zjcvj9qma0801dk71hhi0.jpg,Data/Kvasir-SEG/masks/cju2zjcvj9qma0801dk71hhi0.jpg,622,528,3,121112,328416,36.8776,Large,False
cju2zkpdl9h7t0799ix60teqg.jpg,Data/Kvasir-SEG/images/cju2zkpdl9h7t0799ix60teqg.jpg,Data/Kvasir-SEG/masks/cju2zkpdl9h7t0799ix60teqg.jpg,611,528,3,14997,322608,4.6487,Small,False
cju2zm0axztpe0988r8s9twjr.jpg,Data/Kvasir-SEG/images/cju2zm0axztpe0988r8s9twjr.jpg,Data/Kvasir-SEG/masks/cju2zm0axztpe0988r8s9twjr.jpg,623,528,3,23123,328944,7.0295,Medium,False
cju2zo0fwzv580988qlijd2xa.jpg,Data/Kvasir-SEG/images/cju2zo0fwzv580988qlijd2xa.jpg,Data/Kvasir-SEG/masks/cju2zo0fwzv580988qlijd2xa.jpg,616,530,3,26916,326480,8.2443,Medium,False
cju2zp89k9q1g0855k1x0f1xa.jpg,Data/Kvasir-SEG/images/cju2zp89k9q1g0855k1x0f1xa.jpg,Data/Kvasir-SEG/masks/cju2zp89k9q1g0855k1x0f1xa.jpg,622,530,3,8866,329660,2.6894,Small,False
cju2zpw4q9vzr0801p0lysjdl.jpg,Data/Kvasir-SEG/images/cju2zpw4q9vzr0801p0lysjdl.jpg,Data/Kvasir-SEG/masks/cju2zpw4q9vzr0801p0lysjdl.jpg,605,546,3,10513,330330,3.1826,Small,False
cju2zr3c3vwb00993jn06bbaz.jpg,Data/Kvasir-SEG/images/cju2zr3c3vwb00993jn06bbaz.jpg,Data/Kvasir-SEG/masks/cju2zr3c3vwb00993jn06bbaz.jpg,575,531,3,15711,305325,5.1457,Medium,False
cju2zrojo9kcd0878ld2epejq.jpg,Data/Kvasir-SEG/images/cju2zrojo9kcd0878ld2epejq.jpg,Data/Kvasir-SEG/masks/cju2zrojo9kcd0878ld2epejq.jpg,621,531,3,14227,329751,4.3145,Small,False
cju2zwg05a0oy0801yr73ig7g.jpg,Data/Kvasir-SEG/images/cju2zwg05a0oy0801yr73ig7g.jpg,Data/Kvasir-SEG/masks/cju2zwg05a0oy0801yr73ig7g.jpg,599,531,3,37391,318069,11.7556,Medium,False
cju2zxja9w1eh09933609ho9z.jpg,Data/Kvasir-SEG/images/cju2zxja9w1eh09933609ho9z.jpg,Data/Kvasir-SEG/masks/cju2zxja9w1eh09933609ho9z.jpg,584,530,3,11691,309520,3.7771,Small,False
cju2zy1e49pqk0878t6ncqn12.jpg,Data/Kvasir-SEG/images/cju2zy1e49pqk0878t6ncqn12.jpg,Data/Kvasir-SEG/masks/cju2zy1e49pqk0878t6ncqn12.jpg,622,529,3,10688,329038,3.2483,Small,False
cju300m3s04fg0988uzupuf7z.jpg,Data/Kvasir-SEG/images/cju300m3s04fg0988uzupuf7z.jpg,Data/Kvasir-SEG/masks/cju300m3s04fg0988uzupuf7z.jpg,622,529,3,56647,329038,17.2159,Medium,False
cju302fqq9spc0878rrygyzzz.jpg,Data/Kvasir-SEG/images/cju302fqq9spc0878rrygyzzz.jpg,Data/Kvasir-SEG/masks/cju302fqq9spc0878rrygyzzz.jpg,592,528,3,69222,312576,22.1457,Large,False
cju303j5r062k098835zxfds5.jpg,Data/Kvasir-SEG/images/cju303j5r062k098835zxfds5.jpg,Data/Kvasir-SEG/masks/cju303j5r062k098835zxfds5.jpg,626,546,3,28192,341796,8.2482,Medium,False
cju30525w04r10835ygp257sb.jpg,Data/Kvasir-SEG/images/cju30525w04r10835ygp257sb.jpg,Data/Kvasir-SEG/masks/cju30525w04r10835ygp257sb.jpg,622,530,3,31469,329660,9.5459,Medium,False
cju306x7w05nb0835cunv799x.jpg,Data/Kvasir-SEG/images/cju306x7w05nb0835cunv799x.jpg,Data/Kvasir-SEG/masks/cju306x7w05nb0835cunv799x.jpg,626,546,3,54346,341796,15.9001,Medium,False
cju30ajhw09sx0988qyahx9s8.jpg,Data/Kvasir-SEG/images/cju30ajhw09sx0988qyahx9s8.jpg,Data/Kvasir-SEG/masks/cju30ajhw09sx0988qyahx9s8.jpg,622,530,3,93200,329660,28.2716,Large,False
cju30bmab08bi0835mvlr6e0r.jpg,Data/Kvasir-SEG/images/cju30bmab08bi0835mvlr6e0r.jpg,Data/Kvasir-SEG/masks/cju30bmab08bi0835mvlr6e0r.jpg,622,530,3,32227,329660,9.7758,Medium,False
cju30df2j09dd08351ayx2t6w.jpg,Data/Kvasir-SEG/images/cju30df2j09dd08351ayx2t6w.jpg,Data/Kvasir-SEG/masks/cju30df2j09dd08351ayx2t6w.jpg,622,530,3,36637,329660,11.1136,Medium,False
cju30ftgja7170855xl9bkdm0.jpg,Data/Kvasir-SEG/images/cju30ftgja7170855xl9bkdm0.jpg,Data/Kvasir-SEG/masks/cju30ftgja7170855xl9bkdm0.jpg,595,531,3,92679,315945,29.3339,Large,False
cju30gxjq0djk0988jytm49rs.jpg,Data/Kvasir-SEG/images/cju30gxjq0djk0988jytm49rs.jpg,Data/Kvasir-SEG/masks/cju30gxjq0djk0988jytm49rs.jpg,622,530,3,26464,329660,8.0277,Medium,False
cju30ia8da2bq0799klnehml2.jpg,Data/Kvasir-SEG/images/cju30ia8da2bq0799klnehml2.jpg,Data/Kvasir-SEG/masks/cju30ia8da2bq0799klnehml2.jpg,571,531,3,134506,303201,44.362,Large,False
cju30j1rgadut0801vuyrsnt8.jpg,Data/Kvasir-SEG/images/cju30j1rgadut0801vuyrsnt8.jpg,Data/Kvasir-SEG/masks/cju30j1rgadut0801vuyrsnt8.jpg,570,530,3,7389,302100,2.4459,Small,False
cju30k2z40ds308353kdew70n.jpg,Data/Kvasir-SEG/images/cju30k2z40ds308353kdew70n.jpg,Data/Kvasir-SEG/masks/cju30k2z40ds308353kdew70n.jpg,618,528,3,28495,326304,8.7327,Medium,False
cju30lncba3ny0878jwnous8n.jpg,Data/Kvasir-SEG/images/cju30lncba3ny0878jwnous8n.jpg,Data/Kvasir-SEG/masks/cju30lncba3ny0878jwnous8n.jpg,570,530,3,20794,302100,6.8832,Medium,False
cju30mm25a53s0799qa5wiqe8.jpg,Data/Kvasir-SEG/images/cju30mm25a53s0799qa5wiqe8.jpg,Data/Kvasir-SEG/masks/cju30mm25a53s0799qa5wiqe8.jpg,622,529,3,8113,329038,2.4657,Small,False
cju30nyxe0gfb0835p256yoju.jpg,Data/Kvasir-SEG/images/cju30nyxe0gfb0835p256yoju.jpg,Data/Kvasir-SEG/masks/cju30nyxe0gfb0835p256yoju.jpg,622,530,3,167702,329660,50.8712,Large,False
cju30ov1oah920801mi8thuyg.jpg,Data/Kvasir-SEG/images/cju30ov1oah920801mi8thuyg.jpg,Data/Kvasir-SEG/masks/cju30ov1oah920801mi8thuyg.jpg,571,530,3,9466,302630,3.1279,Small,False
cju30qbm1ad3x0855znuhpz9u.jpg,Data/Kvasir-SEG/images/cju30qbm1ad3x0855znuhpz9u.jpg,Data/Kvasir-SEG/masks/cju30qbm1ad3x0855znuhpz9u.jpg,622,529,3,101258,329038,30.774,Large,False
cju30u1hbakn808019g15nb8b.jpg,Data/Kvasir-SEG/images/cju30u1hbakn808019g15nb8b.jpg,Data/Kvasir-SEG/masks/cju30u1hbakn808019g15nb8b.jpg,510,528,3,19126,269280,7.1026,Medium,False
cju30xqmh0ni00835ix3batv1.jpg,Data/Kvasir-SEG/images/cju30xqmh0ni00835ix3batv1.jpg,Data/Kvasir-SEG/masks/cju30xqmh0ni00835ix3batv1.jpg,622,529,3,66656,329038,20.2578,Large,False
cju30ywtc0oar0835bp2en7ec.jpg,Data/Kvasir-SEG/images/cju30ywtc0oar0835bp2en7ec.jpg,Data/Kvasir-SEG/masks/cju30ywtc0oar0835bp2en7ec.jpg,1348,1062,3,199669,1431576,13.9475,Medium,False
cju310f6val1v0855xo8tc3gu.jpg,Data/Kvasir-SEG/images/cju310f6val1v0855xo8tc3gu.jpg,Data/Kvasir-SEG/masks/cju310f6val1v0855xo8tc3gu.jpg,622,531,3,190386,330282,57.6435,Large,False
cju3128yi0rpu0988o4oo5n8n.jpg,Data/Kvasir-SEG/images/cju3128yi0rpu0988o4oo5n8n.jpg,Data/Kvasir-SEG/masks/cju3128yi0rpu0988o4oo5n8n.jpg,622,531,3,13394,330282,4.0553,Small,False
cju31rb7vb6110801p9rhacuw.jpg,Data/Kvasir-SEG/images/cju31rb7vb6110801p9rhacuw.jpg,Data/Kvasir-SEG/masks/cju31rb7vb6110801p9rhacuw.jpg,622,530,3,17234,329660,5.2278,Medium,False
cju31t8xd17bk0835rnb893jk.jpg,Data/Kvasir-SEG/images/cju31t8xd17bk0835rnb893jk.jpg,Data/Kvasir-SEG/masks/cju31t8xd17bk0835rnb893jk.jpg,622,529,3,1904,329038,0.5787,Small,False
cju31ugmfb3dz0855xtqshki6.jpg,Data/Kvasir-SEG/images/cju31ugmfb3dz0855xtqshki6.jpg,Data/Kvasir-SEG/masks/cju31ugmfb3dz0855xtqshki6.jpg,612,544,3,27100,332928,8.1399,Medium,False
cju31w6goazci0799n014ly1q.jpg,Data/Kvasir-SEG/images/cju31w6goazci0799n014ly1q.jpg,Data/Kvasir-SEG/masks/cju31w6goazci0799n014ly1q.jpg,627,547,3,43180,342969,12.5901,Medium,False
cju31y80qbawn0801twwm2l5s.jpg,Data/Kvasir-SEG/images/cju31y80qbawn0801twwm2l5s.jpg,Data/Kvasir-SEG/masks/cju31y80qbawn0801twwm2l5s.jpg,569,495,3,53421,281655,18.9668,Medium,False
cju320gyvbch60801v2amdi2g.jpg,Data/Kvasir-SEG/images/cju320gyvbch60801v2amdi2g.jpg,Data/Kvasir-SEG/masks/cju320gyvbch60801v2amdi2g.jpg,616,503,3,64304,309848,20.7534,Large,False
cju323ypb1fbb0988gx5rzudb.jpg,Data/Kvasir-SEG/images/cju323ypb1fbb0988gx5rzudb.jpg,Data/Kvasir-SEG/masks/cju323ypb1fbb0988gx5rzudb.jpg,604,530,3,121648,320120,38.0007,Large,False
cju324q101fhe08350wae9cif.jpg,Data/Kvasir-SEG/images/cju324q101fhe08350wae9cif.jpg,Data/Kvasir-SEG/masks/cju324q101fhe08350wae9cif.jpg,618,530,3,32177,327540,9.8238,Medium,False
